"Contest ID","Contest Name","Location","Total Precincts","Precincts Reporting","Precincts Partially Reporting","Total Votes","Candidate ID","Candidate Name","Candidate Votes","Candidate Vote Percentage"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Howard","9","9","0","1211","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","471","38.89"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Howard","9","9","0","1211","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","411","33.94"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Howard","9","9","0","1211","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","329","27.17"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Independence","11","11","0","4550","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1878","41.27"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Independence","11","11","0","4550","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","1593","35.01"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Independence","11","11","0","4550","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","1079","23.71"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Izard","45","45","0","1799","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","730","40.58"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Izard","45","45","0","1799","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","683","37.97"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Izard","45","45","0","1799","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","386","21.46"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Jackson","9","9","0","1941","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","966","49.77"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Jackson","9","9","0","1941","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","551","28.39"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Jackson","9","9","0","1941","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","424","21.84"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Jefferson","170","170","0","1615","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","692","42.85"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Jefferson","170","170","0","1615","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","510","31.58"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Jefferson","170","170","0","1615","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","413","25.57"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Johnson","11","11","0","3105","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1286","41.42"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Johnson","11","11","0","3105","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","1099","35.39"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Johnson","11","11","0","3105","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","720","23.19"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lafayette","9","9","0","686","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","233","33.97"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lafayette","9","9","0","686","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","231","33.67"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lafayette","9","9","0","686","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","222","32.36"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lawrence","28","28","0","1952","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","895","45.85"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lawrence","28","28","0","1952","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","591","30.28"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lawrence","28","28","0","1952","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","466","23.87"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lee","9","9","0","246","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","110","44.72"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lee","9","9","0","246","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","70","28.46"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lee","9","9","0","246","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","66","26.83"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lincoln","26","26","0","1192","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","482","40.44"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lincoln","26","26","0","1192","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","360","30.20"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lincoln","26","26","0","1192","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","350","29.36"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Little River","20","20","0","2062","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1054","51.12"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Little River","20","20","0","2062","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","556","26.96"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Little River","20","20","0","2062","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","452","21.92"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Logan","36","36","0","3345","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1283","38.36"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Logan","36","36","0","3345","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","1169","34.95"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Logan","36","36","0","3345","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","893","26.70"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lonoke","55","55","0","9514","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","3997","42.01"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lonoke","55","55","0","9514","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","2923","30.72"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Lonoke","55","55","0","9514","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","2594","27.27"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Madison","10","10","0","3240","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","1266","39.07"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Madison","10","10","0","3240","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1250","38.58"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Madison","10","10","0","3240","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","724","22.35"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Marion","31","31","0","2538","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","996","39.24"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Marion","31","31","0","2538","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","860","33.88"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Marion","31","31","0","2538","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","682","26.87"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Miller","19","19","0","4518","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","2548","56.40"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Miller","19","19","0","4518","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","1155","25.56"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Miller","19","19","0","4518","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","815","18.04"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Mississippi","16","16","0","1398","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","562","40.20"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Mississippi","16","16","0","1398","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","507","36.27"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Mississippi","16","16","0","1398","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","329","23.53"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Monroe","24","24","0","448","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","192","42.86"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Monroe","24","24","0","448","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","133","29.69"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Monroe","24","24","0","448","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","123","27.46"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Montgomery","16","16","0","1686","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","684","40.57"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Montgomery","16","16","0","1686","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","513","30.43"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Montgomery","16","16","0","1686","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","489","29.00"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Nevada","31","31","0","656","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","259","39.48"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Nevada","31","31","0","656","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","207","31.55"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Nevada","31","31","0","656","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","190","28.96"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Newton","20","20","0","1303","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","548","42.06"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Newton","20","20","0","1303","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","465","35.69"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Newton","20","20","0","1303","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","290","22.26"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Ouachita","18","18","0","2185","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","810","37.07"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Ouachita","18","18","0","2185","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","742","33.96"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Ouachita","18","18","0","2185","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","633","28.97"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Perry","17","17","0","1651","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","590","35.74"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Perry","17","17","0","1651","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","532","32.22"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Perry","17","17","0","1651","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","529","32.04"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Phillips","67","67","0","133","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","52","39.10"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Phillips","67","67","0","133","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","43","32.33"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Phillips","67","67","0","133","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","38","28.57"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Pike","11","11","0","1874","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","739","39.43"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Pike","11","11","0","1874","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","631","33.67"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Pike","11","11","0","1874","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","504","26.89"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Poinsett","41","41","0","1658","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","668","40.29"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Poinsett","41","41","0","1658","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","634","38.24"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Poinsett","41","41","0","1658","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","356","21.47"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Polk","17","17","0","2501","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","905","36.19"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Polk","17","17","0","2501","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","874","34.95"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Polk","17","17","0","2501","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","722","28.87"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Pope","22","22","0","6806","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","2482","36.47"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Pope","22","22","0","6806","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","2392","35.15"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Pope","22","22","0","6806","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1932","28.39"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Prairie","24","24","0","1506","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","560","37.18"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Prairie","24","24","0","1506","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","476","31.61"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Prairie","24","24","0","1506","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","470","31.21"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Pulaski","132","132","0","17731","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","6724","37.92"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Pulaski","132","132","0","17731","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","6209","35.02"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Pulaski","132","132","0","17731","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","4798","27.06"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Randolph","29","29","0","2211","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","866","39.17"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Randolph","29","29","0","2211","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","698","31.57"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Randolph","29","29","0","2211","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","647","29.26"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","St. Francis","15","15","0","821","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","357","43.48"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","St. Francis","15","15","0","821","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","271","33.01"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","St. Francis","15","15","0","821","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","193","23.51"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Saline","42","42","0","13603","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","7698","56.59"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Saline","42","42","0","13603","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","3107","22.84"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Saline","42","42","0","13603","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","2798","20.57"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Scott","26","26","0","1354","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","513","37.89"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Scott","26","26","0","1354","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","439","32.42"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Scott","26","26","0","1354","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","402","29.69"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Searcy","15","15","0","1996","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","851","42.64"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Searcy","15","15","0","1996","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","637","31.91"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Searcy","15","15","0","1996","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","508","25.45"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Sebastian","220","220","0","9955","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","4157","41.76"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Sebastian","220","220","0","9955","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","3026","30.40"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Sebastian","220","220","0","9955","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","2772","27.85"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Sevier","9","9","0","2214","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","824","37.22"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Sevier","9","9","0","2214","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","792","35.77"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Sevier","9","9","0","2214","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","598","27.01"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Sharp","25","25","0","2049","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","808","39.43"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Sharp","25","25","0","2049","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","741","36.16"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Sharp","25","25","0","2049","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","500","24.40"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Stone","18","18","0","2667","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","948","35.55"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Stone","18","18","0","2667","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","923","34.61"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Stone","18","18","0","2667","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","796","29.85"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Union","28","28","0","2643","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1101","41.66"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Union","28","28","0","2643","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","790","29.89"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Union","28","28","0","2643","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","752","28.45"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Van Buren","21","21","0","3188","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","1316","41.28"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Van Buren","21","21","0","3188","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","969","30.40"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Van Buren","21","21","0","3188","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","903","28.32"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Washington","230","230","0","15618","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","6531","41.82"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Washington","230","230","0","15618","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","4831","30.93"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Washington","230","230","0","15618","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","4256","27.25"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","White","93","93","0","8443","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","3730","44.18"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","White","93","93","0","8443","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","2425","28.72"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","White","93","93","0","8443","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","2288","27.10"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Woodruff","20","20","0","717","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","316","44.07"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Woodruff","20","20","0","717","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","206","28.73"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Woodruff","20","20","0","717","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","195","27.20"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Yell","28","28","0","2603","4a9d96b7-5528-49f4-ba4b-c0c4ea613477","Bryan Norris","911","35.00"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Yell","28","28","0","2603","34f226bd-abd3-465a-822f-7f58b0269343","Kim Hammer","846","32.50"
"fea979cc-6800-498d-a424-a4d73ad3fc24","REP Secretary of State","Yell","28","28","0","2603","1ea97837-94c7-4d65-a08b-515314625666","Cathy Hardin Harrison","846","32.50"
"8f89e025-6214-443f-b92f-ce76e6e29ecd","State Sup. Ct. Assoc. Justice Pos. 3","Arkansas","30","30","0","1680","cc978353-5417-4ecd-ad0e-f5e333e81a40","Nick Bronni","1076","64.05"
"8f89e025-6214-443f-b92f-ce76e6e29ecd","State Sup. Ct. Assoc. Justice Pos. 3","Arkansas","30","30","0","1680","2488ba8a-71da-4b1c-a570-11c6c728a530","John Adams","604","35.95"
"8f89e025-6214-443f-b92f-ce76e6e29ecd","State Sup. Ct. Assoc. Justice Pos. 3","Ashley","30","30","0","1608","cc978353-5417-4ecd-ad0e-f5e333e81a40","Nick Bronni","1104","68.66"
"8f89e025-6214-443f-b92f-ce76e6e29ecd","State Sup. Ct. Assoc. Justice Pos. 3","Ashley","30","30","0","1608","2488ba8a-71da-4b1c-a570-11c6c728a530","John Adams","504","31.34"
"8f89e025-6214-443f-b92f-ce76e6e29ecd","State Sup. Ct. Assoc. Justice Pos. 3","Baxter","11","11","0","7031","cc978353-5417-4ecd-ad0e-f5e333e81a40","Nick Bronni","4494","63.92"
"8f89e025-6214-443f-b92f-ce76e6e29ecd","State Sup. Ct. Assoc. Justice Pos. 3","Baxter","11","11","0","7031","2488ba8a-71da-4b1c-a570-11c6c728a530","John Adams","2537","36.08"
"8f89e025-6214-443f-b92f-ce76e6e29ecd","State Sup. Ct. Assoc. Justice Pos. 3","Benton","468","468","0","29831","cc978353-5417-4ecd-ad0e-f5e333e81a40","Nick Bronni","17374","58.24"
"8f89e025-6214-443f-b92f-ce76e6e29ecd","State Sup. Ct. Assoc. Justice Pos. 3","Benton","468","468","0","29831","2488ba8a-71da-4b1c-a570-11c6c728a530","John Adams","12457","41.76"
"8f89e025-6214-443f-b92f-ce76e6e29ecd","State Sup. Ct. Assoc. Justice Pos. 3","Boone","12","12","0","5504","cc978353-5417-4ecd-ad0e-f5e333e81a40","Nick Bronni","3391","61.61"
"8f89e025-6214-443f-b92f-ce76e6e29ecd","State Sup. Ct. Assoc. Justice Pos. 3","Boone","12","12","0","5504","2488ba8a-71da-4b1c-a570-11c6c728a530","John Adams","2113","38.39"
"8f89e025-6214-443f-b92f-ce76e6e29ecd","State Sup. Ct. Assoc. Justice Pos. 3","Bradley","14","14","0","1314","cc978353-5417-4ecd-ad0e-f5e333e81a40","Nick Bronni","878","66.82"
"8f89e025-6214-443f-b92f-ce76e6e29ecd","State Sup. Ct. Assoc. Justice Pos. 3","Bradley","14","14","0","1314","2488ba8a-71da-4b1c-a570-11c6c728a530","John Adams","436","33.18"
"8f89e025-6214-443f-b92f-ce76e6e29ecd","State Sup. Ct. Assoc. Justice Pos. 3","Calhoun","9","9","0","919","cc978353-5417-4ecd-ad0e-f5e333e81a40","Nick Bronni","635","69.10"
"8f89e025-6214-443f-b92f-ce76e6e29ecd","State Sup. Ct. Assoc. Justice Pos. 3","Calhoun","9","9","0","919","2488ba8a-71da-4b1c-a570-11c6c728a530","John Adams","284","30.90"
